criteria_timestamp,supertrend_signal_time,macd_signal_time,pattern_vwap_signal_time,criteria_type,criteria_breakout_price,symbol,expiry_date,strike_price,option_type,entry_signal,ENTRY_TIME,entry_price,stoploss,EXIT_TIME,exit_price,PNL,reason_for_exit
2024-07-15 09:25:00,2024-07-15 09:15:00,2024-07-15 09:25:00,2024-07-15 09:25:00,LONG,24567.9,NIFTY,2024-07-18,24550.0,CALL,BUY,2024-07-15 09:25:00,121.5,24527.133736556003,2024-07-15 14:10:00,139.5,18.0,Stoploss
2024-07-15 11:00:00,2024-07-15 11:00:00,2024-07-15 11:00:00,2024-07-15 11:00:00,LONG,24578.2,NIFTY,2024-07-18,24600.0,CALL,BUY,2024-07-15 11:00:00,100.25,24542.94387646701,2024-07-15 14:10:00,108.7,8.450000000000003,Stoploss
2024-07-15 11:50:00,2024-07-15 11:50:00,2024-07-15 11:40:00,2024-07-15 11:50:00,LONG,24601.2,NIFTY,2024-07-18,24600.0,CALL,BUY,2024-07-15 11:50:00,113.45,24570.35544582529,2024-07-15 14:10:00,108.7,-4.75,Stoploss
2024-07-16 09:15:00,2024-07-16 09:15:00,2024-07-16 09:15:00,2024-07-16 09:15:00,LONG,24612.75,NIFTY,2024-07-18,24600.0,CALL,BUY,2024-07-16 09:15:00,103.8,24593.685268971196,2024-07-16 11:10:00,128.0,24.200000000000003,MACD Crossover
2024-07-16 09:25:00,2024-07-16 09:15:00,2024-07-16 09:15:00,2024-07-16 09:25:00,LONG,24622.5,NIFTY,2024-07-18,24600.0,CALL,BUY,2024-07-16 09:25:00,101.3,24593.685268971196,2024-07-16 11:10:00,128.0,26.700000000000003,MACD Crossover
2024-07-16 09:45:00,2024-07-16 09:15:00,2024-07-16 09:15:00,2024-07-16 09:45:00,LONG,24634.05,NIFTY,2024-07-18,24650.0,CALL,BUY,2024-07-16 09:45:00,83.0,24605.566711010495,2024-07-16 11:10:00,95.5,12.5,MACD Crossover
2024-07-16 09:15:00,2024-07-16 09:15:00,2024-07-16 09:15:00,2024-07-16 09:15:00,LONG,24612.75,NIFTY,2024-07-18,24600.0,CALL,BUY,2024-07-16 09:15:00,103.8,24593.685268971196,2024-07-16 12:15:00,114.5,10.700000000000003,Stoploss
2024-07-16 09:25:00,2024-07-16 09:15:00,2024-07-16 09:15:00,2024-07-16 09:25:00,LONG,24622.5,NIFTY,2024-07-18,24600.0,CALL,BUY,2024-07-16 09:25:00,101.3,24593.685268971196,2024-07-16 12:15:00,114.5,13.200000000000003,Stoploss
2024-07-16 09:45:00,2024-07-16 09:15:00,2024-07-16 09:15:00,2024-07-16 09:45:00,LONG,24634.05,NIFTY,2024-07-18,24650.0,CALL,BUY,2024-07-16 09:45:00,83.0,24605.566711010495,2024-07-16 12:15:00,83.7,0.7000000000000028,Stoploss
2024-07-16 15:00:00,2024-07-16 15:00:00,2024-07-16 14:55:00,2024-07-16 15:00:00,LONG,24638.5,NIFTY,2024-07-18,24650.0,CALL,BUY,2024-07-16 15:00:00,62.2,24595.60934995866,2024-07-16 15:15:00,56.2,-6.0,Exittime
2024-07-16 15:00:00,2024-07-16 15:00:00,2024-07-16 14:55:00,2024-07-16 15:00:00,LONG,24638.5,NIFTY,2024-07-18,24650.0,CALL,BUY,2024-07-16 15:00:00,62.2,24595.60934995866,2024-07-16 15:15:00,56.2,-6.0,Exittime
2024-07-18 09:45:00,2024-07-18 09:40:00,2024-07-18 09:45:00,2024-07-18 09:45:00,LONG,24647.9,NIFTY,2024-07-18,24650.0,CALL,BUY,2024-07-18 09:45:00,24.4,24566.19474996693,2024-07-18 10:50:00,36.3,11.899999999999999,MACD Crossover
2024-07-18 09:45:00,2024-07-18 09:40:00,2024-07-18 09:45:00,2024-07-18 09:45:00,LONG,24647.9,NIFTY,2024-07-18,24650.0,CALL,BUY,2024-07-18 09:45:00,24.4,24566.19474996693,2024-07-18 10:55:00,32.8,8.399999999999999,Stoploss
2024-07-18 12:10:00,2024-07-18 12:10:00,2024-07-18 12:05:00,2024-07-18 12:10:00,LONG,24607.8,NIFTY,2024-07-18,24600.0,CALL,BUY,2024-07-18 12:10:00,31.6,24535.337676011088,2024-07-18 14:35:00,183.1,151.5,MACD Crossover
2024-07-18 12:25:00,2024-07-18 12:10:00,2024-07-18 12:05:00,2024-07-18 12:25:00,LONG,24615.3,NIFTY,2024-07-18,24600.0,CALL,BUY,2024-07-18 12:25:00,65.35,24574.667308720003,2024-07-18 14:35:00,183.1,117.75,MACD Crossover
2024-07-18 12:45:00,2024-07-18 12:10:00,2024-07-18 12:05:00,2024-07-18 12:45:00,LONG,24640.7,NIFTY,2024-07-18,24650.0,CALL,BUY,2024-07-18 12:45:00,40.75,24587.420411938816,2024-07-18 14:35:00,133.9,93.15,MACD Crossover
2024-07-18 12:10:00,2024-07-18 12:10:00,2024-07-18 12:05:00,2024-07-18 12:10:00,LONG,24607.8,NIFTY,2024-07-18,24600.0,CALL,BUY,2024-07-18 12:10:00,31.6,24535.337676011088,2024-07-18 15:15:00,208.95,177.35,Exittime
2024-07-18 12:25:00,2024-07-18 12:10:00,2024-07-18 12:05:00,2024-07-18 12:25:00,LONG,24615.3,NIFTY,2024-07-18,24600.0,CALL,BUY,2024-07-18 12:25:00,65.35,24574.667308720003,2024-07-18 15:15:00,208.95,143.6,Exittime
2024-07-18 12:45:00,2024-07-18 12:10:00,2024-07-18 12:05:00,2024-07-18 12:45:00,LONG,24640.7,NIFTY,2024-07-18,24650.0,CALL,BUY,2024-07-18 12:45:00,40.75,24587.420411938816,2024-07-18 15:15:00,159.05,118.30000000000001,Exittime
2024-07-22 09:45:00,2024-07-22 09:30:00,2024-07-22 09:45:00,2024-07-22 09:45:00,LONG,24502.4,NIFTY,2024-07-25,24500.0,CALL,BUY,2024-07-22 09:45:00,229.15,24436.33728902396,2024-07-22 11:15:00,238.7,9.549999999999983,Stoploss
2024-07-22 09:45:00,2024-07-22 09:30:00,2024-07-22 09:45:00,2024-07-22 09:45:00,LONG,24502.4,NIFTY,2024-07-25,24500.0,CALL,BUY,2024-07-22 09:45:00,229.15,24436.33728902396,2024-07-22 11:15:00,238.7,9.549999999999983,Stoploss
2024-07-22 10:00:00,2024-07-22 09:30:00,2024-07-22 09:45:00,2024-07-22 10:00:00,LONG,24528.05,NIFTY,2024-07-25,24550.0,CALL,BUY,2024-07-22 10:00:00,217.35,24456.43852834413,2024-07-22 11:15:00,213.25,-4.099999999999994,Stoploss
2024-07-22 10:00:00,2024-07-22 09:30:00,2024-07-22 09:45:00,2024-07-22 10:00:00,LONG,24528.05,NIFTY,2024-07-25,24550.0,CALL,BUY,2024-07-22 10:00:00,217.35,24456.43852834413,2024-07-22 11:15:00,213.25,-4.099999999999994,Stoploss
2024-07-22 10:15:00,2024-07-22 10:15:00,2024-07-22 09:45:00,2024-07-22 10:15:00,LONG,24554.9,NIFTY,2024-07-25,24550.0,CALL,BUY,2024-07-22 10:15:00,232.45,24494.544240483345,2024-07-22 11:15:00,213.25,-19.19999999999999,Stoploss
2024-07-22 10:15:00,2024-07-22 10:15:00,2024-07-22 09:45:00,2024-07-22 10:15:00,LONG,24554.9,NIFTY,2024-07-25,24550.0,CALL,BUY,2024-07-22 10:15:00,232.45,24494.544240483345,2024-07-22 11:15:00,213.25,-19.19999999999999,Stoploss
2024-07-22 14:15:00,2024-07-22 14:05:00,2024-07-22 14:15:00,2024-07-22 14:15:00,SHORT,24488.75,NIFTY,2024-07-25,24500.0,PUT,BUY,2024-07-22 14:15:00,214.95,24527.920072687357,2024-07-22 14:35:00,205.9,-9.049999999999983,MACD Crossover
2024-07-22 14:25:00,2024-07-22 14:05:00,2024-07-22 14:15:00,2024-07-22 14:25:00,SHORT,24509.3,NIFTY,2024-07-25,24500.0,PUT,BUY,2024-07-22 14:25:00,207.55,24527.920072687357,2024-07-22 14:35:00,205.9,-1.6500000000000057,MACD Crossover
2024-07-22 14:15:00,2024-07-22 14:05:00,2024-07-22 14:15:00,2024-07-22 14:15:00,SHORT,24488.75,NIFTY,2024-07-25,24500.0,PUT,BUY,2024-07-22 14:15:00,214.95,24527.920072687357,2024-07-22 15:15:00,211.95,-3.0,Exittime
2024-07-22 14:25:00,2024-07-22 14:05:00,2024-07-22 14:15:00,2024-07-22 14:25:00,SHORT,24509.3,NIFTY,2024-07-25,24500.0,PUT,BUY,2024-07-22 14:25:00,207.55,24527.920072687357,2024-07-22 15:15:00,211.95,4.399999999999977,Exittime
2024-07-23 11:00:00,2024-07-23 11:00:00,2024-07-23 10:55:00,2024-07-23 11:00:00,LONG,24508.65,NIFTY,2024-07-25,24500.0,CALL,BUY,2024-07-23 11:00:00,212.85,24451.062076875274,2024-07-23 11:15:00,231.65,18.80000000000001,Stoploss
2024-07-23 11:00:00,2024-07-23 11:00:00,2024-07-23 10:55:00,2024-07-23 11:00:00,LONG,24508.65,NIFTY,2024-07-25,24500.0,CALL,BUY,2024-07-23 11:00:00,212.85,24451.062076875274,2024-07-23 11:15:00,231.65,18.80000000000001,Stoploss
2024-07-25 09:15:00,2024-07-25 09:15:00,2024-07-25 09:15:00,2024-07-25 09:15:00,SHORT,24237.55,NIFTY,2024-07-25,24250.0,PUT,BUY,2024-07-25 09:15:00,85.35,24322.664554103463,2024-07-25 10:30:00,26.4,-58.949999999999996,MACD Crossover
2024-07-25 09:15:00,2024-07-25 09:15:00,2024-07-25 09:15:00,2024-07-25 09:15:00,SHORT,24237.55,NIFTY,2024-07-25,24250.0,PUT,BUY,2024-07-25 09:15:00,85.35,24322.664554103463,2024-07-25 10:40:00,22.05,-63.3,Stoploss
2024-07-25 14:40:00,2024-07-25 14:40:00,2024-07-25 14:35:00,2024-07-25 14:40:00,SHORT,24382.25,NIFTY,2024-07-25,24400.0,PUT,BUY,2024-07-25 14:40:00,14.25,24430.711181902836,2024-07-25 15:15:00,0.9,-13.35,Exittime
2024-07-25 14:40:00,2024-07-25 14:40:00,2024-07-25 14:35:00,2024-07-25 14:40:00,SHORT,24382.25,NIFTY,2024-07-25,24400.0,PUT,BUY,2024-07-25 14:40:00,14.25,24430.711181902836,2024-07-25 15:15:00,0.9,-13.35,Exittime
2024-07-25 14:55:00,2024-07-25 14:40:00,2024-07-25 14:35:00,2024-07-25 14:55:00,SHORT,24399.8,NIFTY,2024-07-25,24400.0,PUT,BUY,2024-07-25 14:55:00,11.85,24430.711181902836,2024-07-25 15:15:00,0.9,-10.95,Exittime
2024-07-25 14:55:00,2024-07-25 14:40:00,2024-07-25 14:35:00,2024-07-25 14:55:00,SHORT,24399.8,NIFTY,2024-07-25,24400.0,PUT,BUY,2024-07-25 14:55:00,11.85,24430.711181902836,2024-07-25 15:15:00,0.9,-10.95,Exittime
2024-07-26 09:15:00,2024-07-26 09:15:00,2024-07-26 09:15:00,2024-07-26 09:15:00,LONG,24467.45,NIFTY,2024-08-01,24450.0,CALL,BUY,2024-07-26 09:15:00,147.3,24401.83809748758,2024-07-26 10:50:00,246.15,98.85,MACD Crossover
2024-07-26 09:25:00,2024-07-26 09:15:00,2024-07-26 09:15:00,2024-07-26 09:25:00,LONG,24477.2,NIFTY,2024-08-01,24500.0,CALL,BUY,2024-07-26 09:25:00,132.05,24440.33938298254,2024-07-26 10:50:00,212.0,79.94999999999999,MACD Crossover
2024-07-26 10:25:00,2024-07-26 10:25:00,2024-07-26 10:25:00,2024-07-26 10:25:00,LONG,24590.85,NIFTY,2024-08-01,24600.0,CALL,BUY,2024-07-26 10:25:00,145.4,24552.3015297521,2024-07-26 10:50:00,150.75,5.349999999999994,MACD Crossover
2024-07-26 11:10:00,2024-07-26 11:10:00,2024-07-26 11:05:00,2024-07-26 11:10:00,LONG,24644.8,NIFTY,2024-08-01,24650.0,CALL,BUY,2024-07-26 11:10:00,157.05,24608.157224571587,2024-07-26 11:25:00,153.1,-3.950000000000017,MACD Crossover
2024-07-26 09:15:00,2024-07-26 09:15:00,2024-07-26 09:15:00,2024-07-26 09:15:00,LONG,24467.45,NIFTY,2024-08-01,24450.0,CALL,BUY,2024-07-26 09:15:00,147.3,24401.83809748758,2024-07-26 14:20:00,418.45,271.15,Stoploss
2024-07-26 09:25:00,2024-07-26 09:15:00,2024-07-26 09:15:00,2024-07-26 09:25:00,LONG,24477.2,NIFTY,2024-08-01,24500.0,CALL,BUY,2024-07-26 09:25:00,132.05,24440.33938298254,2024-07-26 14:20:00,375.05,243.0,Stoploss
2024-07-26 10:25:00,2024-07-26 10:25:00,2024-07-26 10:25:00,2024-07-26 10:25:00,LONG,24590.85,NIFTY,2024-08-01,24600.0,CALL,BUY,2024-07-26 10:25:00,145.4,24552.3015297521,2024-07-26 14:20:00,293.05,147.65,Stoploss
2024-07-26 11:10:00,2024-07-26 11:10:00,2024-07-26 11:05:00,2024-07-26 11:10:00,LONG,24644.8,NIFTY,2024-08-01,24650.0,CALL,BUY,2024-07-26 11:10:00,157.05,24608.157224571587,2024-07-26 14:20:00,256.3,99.25,Stoploss
2024-07-29 10:10:00,2024-07-29 10:10:00,2024-07-29 09:55:00,2024-07-29 10:10:00,SHORT,24878.35,NIFTY,2024-08-01,24900.0,PUT,BUY,2024-07-29 10:10:00,117.55,24943.932839965724,2024-07-29 10:55:00,105.4,-12.149999999999991,Stoploss
2024-07-29 10:10:00,2024-07-29 10:10:00,2024-07-29 09:55:00,2024-07-29 10:10:00,SHORT,24878.35,NIFTY,2024-08-01,24900.0,PUT,BUY,2024-07-29 10:10:00,117.55,24943.932839965724,2024-07-29 10:55:00,105.4,-12.149999999999991,Stoploss
2024-07-29 11:10:00,2024-07-29 10:55:00,2024-07-29 11:10:00,2024-07-29 11:10:00,LONG,24937.5,NIFTY,2024-08-01,24950.0,CALL,BUY,2024-07-29 11:10:00,120.15,24892.005337200273,2024-07-29 12:05:00,149.9,29.75,MACD Crossover
2024-07-29 11:45:00,2024-07-29 11:45:00,2024-07-29 11:10:00,2024-07-29 11:45:00,LONG,24988.95,NIFTY,2024-08-01,25000.0,CALL,BUY,2024-07-29 11:45:00,130.25,24948.326383989017,2024-07-29 12:05:00,120.95,-9.299999999999997,MACD Crossover
2024-07-29 11:10:00,2024-07-29 10:55:00,2024-07-29 11:10:00,2024-07-29 11:10:00,LONG,24937.5,NIFTY,2024-08-01,24950.0,CALL,BUY,2024-07-29 11:10:00,120.15,24892.005337200273,2024-07-29 12:10:00,105.35,-14.800000000000011,Stoploss
2024-07-29 11:45:00,2024-07-29 11:45:00,2024-07-29 11:10:00,2024-07-29 11:45:00,LONG,24988.95,NIFTY,2024-08-01,25000.0,CALL,BUY,2024-07-29 11:45:00,130.25,24948.326383989017,2024-07-29 12:10:00,82.6,-47.650000000000006,Stoploss
2024-07-29 14:45:00,2024-07-29 14:45:00,2024-07-29 14:35:00,2024-07-29 14:45:00,LONG,24856.0,NIFTY,2024-08-01,24850.0,CALL,BUY,2024-07-29 14:45:00,123.55,24792.92558486203,2024-07-29 15:15:00,116.55,-7.0,Exittime
2024-07-29 14:45:00,2024-07-29 14:45:00,2024-07-29 14:35:00,2024-07-29 14:45:00,LONG,24856.0,NIFTY,2024-08-01,24850.0,CALL,BUY,2024-07-29 14:45:00,123.55,24792.92558486203,2024-07-29 15:15:00,116.55,-7.0,Exittime
2024-07-29 14:55:00,2024-07-29 14:45:00,2024-07-29 14:35:00,2024-07-29 14:55:00,LONG,24852.1,NIFTY,2024-08-01,24850.0,CALL,BUY,2024-07-29 14:55:00,123.85,24801.15305561893,2024-07-29 15:15:00,116.55,-7.299999999999997,Exittime
2024-07-29 14:55:00,2024-07-29 14:45:00,2024-07-29 14:35:00,2024-07-29 14:55:00,LONG,24852.1,NIFTY,2024-08-01,24850.0,CALL,BUY,2024-07-29 14:55:00,123.85,24801.15305561893,2024-07-29 15:15:00,116.55,-7.299999999999997,Exittime
2024-07-30 14:05:00,2024-07-30 14:05:00,2024-07-30 14:05:00,2024-07-30 14:05:00,LONG,24937.1,NIFTY,2024-08-01,24950.0,CALL,BUY,2024-07-30 14:05:00,88.3,24890.930177795384,2024-07-30 14:55:00,92.8,4.5,Stoploss
2024-07-30 14:05:00,2024-07-30 14:05:00,2024-07-30 14:05:00,2024-07-30 14:05:00,LONG,24937.1,NIFTY,2024-08-01,24950.0,CALL,BUY,2024-07-30 14:05:00,88.3,24890.930177795384,2024-07-30 14:55:00,92.8,4.5,Stoploss
2024-07-30 14:20:00,2024-07-30 14:05:00,2024-07-30 14:05:00,2024-07-30 14:20:00,LONG,24951.5,NIFTY,2024-08-01,24950.0,CALL,BUY,2024-07-30 14:20:00,97.25,24912.570158062317,2024-07-30 14:55:00,92.8,-4.450000000000003,Stoploss
2024-07-30 14:20:00,2024-07-30 14:05:00,2024-07-30 14:05:00,2024-07-30 14:20:00,LONG,24951.5,NIFTY,2024-08-01,24950.0,CALL,BUY,2024-07-30 14:20:00,97.25,24912.570158062317,2024-07-30 14:55:00,92.8,-4.450000000000003,Stoploss
2024-07-30 14:40:00,2024-07-30 14:05:00,2024-07-30 14:05:00,2024-07-30 14:40:00,LONG,24963.8,NIFTY,2024-08-01,24950.0,CALL,BUY,2024-07-30 14:40:00,107.65,24929.344499805247,2024-07-30 14:55:00,92.8,-14.850000000000009,Stoploss
2024-07-30 14:40:00,2024-07-30 14:05:00,2024-07-30 14:05:00,2024-07-30 14:40:00,LONG,24963.8,NIFTY,2024-08-01,24950.0,CALL,BUY,2024-07-30 14:40:00,107.65,24929.344499805247,2024-07-30 14:55:00,92.8,-14.850000000000009,Stoploss
2024-07-31 09:25:00,2024-07-31 09:15:00,2024-07-31 09:25:00,2024-07-31 09:25:00,LONG,24926.85,NIFTY,2024-08-01,24950.0,CALL,BUY,2024-07-31 09:25:00,67.35,24865.48233603538,2024-07-31 11:10:00,71.85,4.5,MACD Crossover
2024-07-31 10:35:00,2024-07-31 10:35:00,2024-07-31 10:35:00,2024-07-31 10:35:00,LONG,24942.55,NIFTY,2024-08-01,24950.0,CALL,BUY,2024-07-31 10:35:00,96.3,24901.244956383165,2024-07-31 11:10:00,71.85,-24.450000000000003,MACD Crossover
2024-07-31 12:20:00,2024-07-31 12:20:00,2024-07-31 12:10:00,2024-07-31 12:20:00,LONG,24937.5,NIFTY,2024-08-01,24950.0,CALL,BUY,2024-07-31 12:20:00,78.2,24903.51662771189,2024-07-31 12:30:00,81.25,3.049999999999997,MACD Crossover
2024-07-31 13:25:00,2024-07-31 13:25:00,2024-07-31 13:20:00,2024-07-31 13:25:00,LONG,24942.15,NIFTY,2024-08-01,24950.0,CALL,BUY,2024-07-31 13:25:00,87.25,24906.693665856405,2024-07-31 13:50:00,76.45,-10.799999999999997,MACD Crossover
2024-07-31 14:50:00,2024-07-31 14:50:00,2024-07-31 14:25:00,2024-07-31 14:50:00,LONG,24943.95,NIFTY,2024-08-01,24950.0,CALL,BUY,2024-07-31 14:50:00,83.65,24926.361827352845,2024-07-31 15:00:00,87.0,3.3499999999999943,MACD Crossover
2024-07-31 09:25:00,2024-07-31 09:15:00,2024-07-31 09:25:00,2024-07-31 09:25:00,LONG,24926.85,NIFTY,2024-08-01,24950.0,CALL,BUY,2024-07-31 09:25:00,67.35,24865.48233603538,2024-07-31 15:15:00,86.15,18.80000000000001,Exittime
2024-07-31 10:35:00,2024-07-31 10:35:00,2024-07-31 10:35:00,2024-07-31 10:35:00,LONG,24942.55,NIFTY,2024-08-01,24950.0,CALL,BUY,2024-07-31 10:35:00,96.3,24901.244956383165,2024-07-31 15:15:00,86.15,-10.149999999999991,Exittime
2024-07-31 12:20:00,2024-07-31 12:20:00,2024-07-31 12:10:00,2024-07-31 12:20:00,LONG,24937.5,NIFTY,2024-08-01,24950.0,CALL,BUY,2024-07-31 12:20:00,78.2,24903.51662771189,2024-07-31 15:15:00,86.15,7.950000000000003,Exittime
2024-07-31 13:25:00,2024-07-31 13:25:00,2024-07-31 13:20:00,2024-07-31 13:25:00,LONG,24942.15,NIFTY,2024-08-01,24950.0,CALL,BUY,2024-07-31 13:25:00,87.25,24906.693665856405,2024-07-31 15:15:00,86.15,-1.0999999999999943,Exittime
2024-07-31 14:50:00,2024-07-31 14:50:00,2024-07-31 14:25:00,2024-07-31 14:50:00,LONG,24943.95,NIFTY,2024-08-01,24950.0,CALL,BUY,2024-07-31 14:50:00,83.65,24926.361827352845,2024-07-31 15:15:00,86.15,2.5,Exittime
2024-08-01 10:25:00,2024-08-01 10:25:00,2024-08-01 10:10:00,2024-08-01 10:25:00,SHORT,25021.65,NIFTY,2024-08-01,25000.0,PUT,BUY,2024-08-01 10:25:00,23.25,25068.476321856546,2024-08-01 13:00:00,31.1,7.850000000000001,MACD Crossover
2024-08-01 10:50:00,2024-08-01 10:25:00,2024-08-01 10:10:00,2024-08-01 10:50:00,SHORT,25012.95,NIFTY,2024-08-01,25000.0,PUT,BUY,2024-08-01 10:50:00,25.1,25046.56566086646,2024-08-01 13:00:00,31.1,6.0,MACD Crossover
2024-08-01 12:10:00,2024-08-01 12:10:00,2024-08-01 12:10:00,2024-08-01 12:10:00,SHORT,24990.55,NIFTY,2024-08-01,25000.0,PUT,BUY,2024-08-01 12:10:00,26.25,25023.14880620019,2024-08-01 13:00:00,31.1,4.850000000000001,MACD Crossover
2024-08-01 10:25:00,2024-08-01 10:25:00,2024-08-01 10:10:00,2024-08-01 10:25:00,SHORT,25021.65,NIFTY,2024-08-01,25000.0,PUT,BUY,2024-08-01 10:25:00,23.25,25068.476321856546,2024-08-01 14:40:00,22.9,-0.3500000000000014,Stoploss
2024-08-01 10:50:00,2024-08-01 10:25:00,2024-08-01 10:10:00,2024-08-01 10:50:00,SHORT,25012.95,NIFTY,2024-08-01,25000.0,PUT,BUY,2024-08-01 10:50:00,25.1,25046.56566086646,2024-08-01 14:40:00,22.9,-2.200000000000003,Stoploss
2024-08-01 12:10:00,2024-08-01 12:10:00,2024-08-01 12:10:00,2024-08-01 12:10:00,SHORT,24990.55,NIFTY,2024-08-01,25000.0,PUT,BUY,2024-08-01 12:10:00,26.25,25023.14880620019,2024-08-01 14:40:00,22.9,-3.3500000000000014,Stoploss
2024-08-02 09:15:00,2024-08-02 09:15:00,2024-08-02 09:15:00,2024-08-02 09:15:00,SHORT,24829.35,NIFTY,2024-08-08,24850.0,PUT,BUY,2024-08-02 09:15:00,174.0,24852.726580622857,2024-08-02 10:30:00,205.2,31.19999999999999,MACD Crossover
2024-08-02 10:00:00,2024-08-02 10:00:00,2024-08-02 10:00:00,2024-08-02 10:00:00,SHORT,24738.8,NIFTY,2024-08-08,24750.0,PUT,BUY,2024-08-02 10:00:00,178.4,24798.223423402185,2024-08-02 10:30:00,152.95,-25.450000000000017,MACD Crossover
2024-08-02 10:15:00,2024-08-02 10:15:00,2024-08-02 10:15:00,2024-08-02 10:15:00,SHORT,24776.4,NIFTY,2024-08-08,24800.0,PUT,BUY,2024-08-02 10:15:00,174.2,24798.223423402185,2024-08-02 10:30:00,177.9,3.700000000000017,MACD Crossover
2024-08-02 09:15:00,2024-08-02 09:15:00,2024-08-02 09:15:00,2024-08-02 09:15:00,SHORT,24829.35,NIFTY,2024-08-08,24850.0,PUT,BUY,2024-08-02 09:15:00,174.0,24852.726580622857,2024-08-02 10:35:00,181.2,7.199999999999989,Stoploss
2024-08-02 10:00:00,2024-08-02 10:00:00,2024-08-02 10:00:00,2024-08-02 10:00:00,SHORT,24738.8,NIFTY,2024-08-08,24750.0,PUT,BUY,2024-08-02 10:00:00,178.4,24798.223423402185,2024-08-02 10:35:00,132.7,-45.70000000000002,Stoploss
2024-08-02 10:15:00,2024-08-02 10:15:00,2024-08-02 10:15:00,2024-08-02 10:15:00,SHORT,24776.4,NIFTY,2024-08-08,24800.0,PUT,BUY,2024-08-02 10:15:00,174.2,24798.223423402185,2024-08-02 10:35:00,155.65,-18.549999999999983,Stoploss
2024-08-02 12:25:00,2024-08-02 12:25:00,2024-08-02 12:25:00,2024-08-02 12:25:00,SHORT,24771.05,NIFTY,2024-08-08,24750.0,PUT,BUY,2024-08-02 12:25:00,144.85,24816.08882987649,2024-08-02 13:00:00,140.75,-4.099999999999994,MACD Crossover
2024-08-02 12:25:00,2024-08-02 12:25:00,2024-08-02 12:25:00,2024-08-02 12:25:00,SHORT,24771.05,NIFTY,2024-08-08,24750.0,PUT,BUY,2024-08-02 12:25:00,144.85,24816.08882987649,2024-08-02 13:35:00,145.65,0.8000000000000114,Stoploss
2024-08-02 14:20:00,2024-08-02 14:20:00,2024-08-02 14:20:00,2024-08-02 14:20:00,SHORT,24765.9,NIFTY,2024-08-08,24750.0,PUT,BUY,2024-08-02 14:20:00,146.8,24815.704440294438,2024-08-02 15:15:00,189.2,42.39999999999998,Exittime
2024-08-02 14:20:00,2024-08-02 14:20:00,2024-08-02 14:20:00,2024-08-02 14:20:00,SHORT,24765.9,NIFTY,2024-08-08,24750.0,PUT,BUY,2024-08-02 14:20:00,146.8,24815.704440294438,2024-08-02 15:15:00,189.2,42.39999999999998,Exittime
2024-08-02 14:40:00,2024-08-02 14:20:00,2024-08-02 14:20:00,2024-08-02 14:40:00,SHORT,24735.0,NIFTY,2024-08-08,24750.0,PUT,BUY,2024-08-02 14:40:00,169.65,24781.116197622443,2024-08-02 15:15:00,189.2,19.549999999999983,Exittime
2024-08-02 14:40:00,2024-08-02 14:20:00,2024-08-02 14:20:00,2024-08-02 14:40:00,SHORT,24735.0,NIFTY,2024-08-08,24750.0,PUT,BUY,2024-08-02 14:40:00,169.65,24781.116197622443,2024-08-02 15:15:00,189.2,19.549999999999983,Exittime
2024-08-05 10:50:00,2024-08-05 10:35:00,2024-08-05 10:50:00,2024-08-05 10:50:00,SHORT,24117.0,NIFTY,2024-08-08,24100.0,PUT,BUY,2024-08-05 10:50:00,169.6,24214.326526836285,2024-08-05 11:40:00,268.45,98.85,MACD Crossover
2024-08-05 10:50:00,2024-08-05 10:35:00,2024-08-05 10:50:00,2024-08-05 10:50:00,SHORT,24117.0,NIFTY,2024-08-08,24100.0,PUT,BUY,2024-08-05 10:50:00,169.6,24214.326526836285,2024-08-05 11:45:00,271.1,101.50000000000003,Stoploss
2024-08-05 14:30:00,2024-08-05 14:25:00,2024-08-05 14:30:00,2024-08-05 14:30:00,SHORT,24041.15,NIFTY,2024-08-08,24050.0,PUT,BUY,2024-08-05 14:30:00,223.05,24111.17394669307,2024-08-05 14:40:00,216.05,-7.0,MACD Crossover
2024-08-05 14:30:00,2024-08-05 14:25:00,2024-08-05 14:30:00,2024-08-05 14:30:00,SHORT,24041.15,NIFTY,2024-08-08,24050.0,PUT,BUY,2024-08-05 14:30:00,223.05,24111.17394669307,2024-08-05 15:15:00,197.7,-25.350000000000023,Exittime
2024-08-05 15:10:00,2024-08-05 15:10:00,2024-08-05 15:05:00,2024-08-05 15:10:00,SHORT,24048.85,NIFTY,2024-08-08,24050.0,PUT,BUY,2024-08-05 15:10:00,200.65,24111.17394669307,2024-08-05 15:15:00,197.7,-2.950000000000017,Exittime
2024-08-05 15:10:00,2024-08-05 15:10:00,2024-08-05 15:05:00,2024-08-05 15:10:00,SHORT,24048.85,NIFTY,2024-08-08,24050.0,PUT,BUY,2024-08-05 15:10:00,200.65,24111.17394669307,2024-08-05 15:15:00,197.7,-2.950000000000017,Exittime
2024-08-06 09:15:00,2024-08-06 09:15:00,2024-08-06 09:15:00,2024-08-06 09:15:00,LONG,24339.65,NIFTY,2024-08-08,24350.0,CALL,BUY,2024-08-06 09:15:00,128.15,24176.670515961818,2024-08-06 10:15:00,116.85,-11.300000000000011,MACD Crossover
2024-08-06 09:25:00,2024-08-06 09:15:00,2024-08-06 09:15:00,2024-08-06 09:25:00,LONG,24318.85,NIFTY,2024-08-08,24300.0,CALL,BUY,2024-08-06 09:25:00,153.25,24257.200740163727,2024-08-06 10:15:00,142.25,-11.0,MACD Crossover
